,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16,Factor17,Factor18
TCGA-W2-A7UY-01,-6.042046117530443,-1.90291551183322,1.2521623651546017,-3.946425136040972,-3.0418923641959226,0.48599137651333507,-1.7149982945235172,0.43099513569757253,1.1530179566799896,1.2639458401420858,1.0705943190780078,-0.09921123490925729,-2.8479050205341454,-0.037356162636612164,1.6631889390098358,-2.0662284359368486,0.2939849749273345,0.5299642037293638
TCGA-E3-A3E2-01,-2.434389622077587,-0.047113383120721095,-1.6644940560132162,-1.6879090374538148,0.7701777715266506,1.4403627794796365,-0.6039265636316893,-4.325278565711795,4.686334462820416,-1.2442092527214923,-3.467897466933785,5.1268095834289875,-2.5606102944732796,1.6451817602126908,1.0356733413797305,-2.0336035009432325,1.8954486150781256,0.45334553343581924
TCGA-FB-A545-01,-1.584353208094778,6.559553996850087,2.907725528091794,-0.18525181852569966,-2.1177714446867446,-5.2072856250852,2.84693725595702,2.5414717917077505,0.11023734901945909,0.719029449777115,-0.8628804134544132,3.043770977806977,2.423783683600889,-0.2413557361138065,-2.7031396297399417,-0.41659244998504597,0.5764632395786621,-0.06912212019864526
TCGA-G4-6320-01,2.3352818141184803,-1.6689274695205365,4.771383461660761,1.0554952337124417,-5.1876224407515785,0.08291037412131894,4.232918409078612,3.5932604434850868,-4.322355677157036,7.005735465682886,-3.563324139995987,-0.9210820183630266,-2.578655242914529,-4.743626752525476,-0.354804724582055,1.9924926626971722,-1.6096515721212659,0.36484728019467233
TCGA-55-6982-01,1.1636394843511675,-2.7060673544716964,12.378123284448835,-0.9684475278315582,1.955115231103873,-4.58428795265938,0.1505599891129763,-0.5639646245311312,4.82765617014829,-3.428958523743673,-0.8875886669038354,0.020106466650457313,1.8321198566997994,-3.7249340996943383,-1.2155529670968515,-2.147305785302222,2.0060812075355807,-0.4099648639411569
TCGA-RC-A7SH-01,0.6583805479380519,-3.164613155425594,4.8494858045235185,8.606247913630975,-0.4254826738678086,-2.9323707598308992,-3.3327494004945986,-0.22553778605875296,-3.4275519710227074,1.0388355036214223,5.925505510622176,3.205246307057707,-1.5837604563981087,0.15579482134243253,-2.026686692441537,-2.0743401931400554,-0.7867085686611124,0.14976073283358646
TCGA-CC-A3MA-01,0.9065423047615861,-1.1034237426433362,5.698524180699562,10.060778630773502,2.6320927114040047,1.5530457589233013,-1.6403178258787872,3.0599085867272633,-2.571739662044394,-3.447741972998917,2.081570806701012,2.019554818587128,0.7947001274479232,4.963748374047823,2.6194198482931417,7.5032384806508015,5.875262781111673,7.772195285732743
TCGA-RC-A7SB-01,-2.980676202627848,-0.7798664313552544,-0.932246161275906,8.360307628124852,-3.5390838139558327,-3.6032188979206095,-3.847151918623912,1.0149046124748413,0.29426787815083705,0.5632857600725404,7.685264747708941,4.840238107039052,-1.061156230334124,1.6829519879557628,-1.0765365819542267,4.306125282896312,-1.1957875968308656,-0.2873523147114157
TCGA-CM-6164-01,-0.10255433929406868,6.914685922087179,-4.038024011813476,-0.21817754971745543,-6.967217794737466,4.32484432669892,6.176450620400469,3.0847065478475604,-0.5291570817433533,1.6848866256331652,-1.1965716001377664,0.34621569139057795,-3.300694707271792,0.3808724607995936,-2.09921311886413,4.312769040976437,4.69931588619326,-1.0885778089811333
TCGA-ET-A3BW-01,-2.8699027629160865,-0.40254666813742884,-1.501875498553614,-0.36452278738894095,-0.5165245684441484,2.774051246705283,-3.00840277463513,-2.4447934397106574,-2.9869937353014717,-1.4151744187180921,-4.437170749989417,5.383327454798247,-0.9801463284067956,1.3521278805246255,0.18555792555825756,-3.2607629944657233,1.629796900233152,0.3051055668888962
TCGA-E2-A2P6-01,-2.1689029592649565,-0.21478520834002815,-0.5149313388652104,1.4147493995333196,4.7781698987439425,1.2598227806449462,2.23275914310175,-0.9298245906561894,-1.148970915730236,-1.0798564722236106,-0.23753393134061698,0.8929516567265849,-0.269708385714401,1.1239460169843611,-5.368637677329545,5.99180037081616,-2.2736203120618046,-0.7461856526263944
