,Factor1
TCGA-AF-2690-01,-1.685446463036998
TCGA-12-0619-01,-1.5520269279712768
TCGA-F7-A61V-01,-1.0007993977807474
TCGA-UB-AA0V-01,-3.4561709218932606
TCGA-GV-A3QH-01,1.2220879957778235
TCGA-S7-A7WX-01,-3.4561709218932606
TCGA-XY-A9T9-01,-3.392304774113902
TCGA-BW-A5NP-01,-1.0114440607170063
TCGA-QK-A8Z7-01,0.8145834693247967
TCGA-J4-A6M7-01,-3.4561709218932606
TCGA-XE-A9SE-01,-3.083053551306018
TCGA-L6-A4EU-01,-2.8734416680496624
TCGA-AC-A7VC-01,-2.068012025756169
TCGA-KK-A6E0-01,-3.0098954444195716
TCGA-DD-A4NL-01,-2.928719812979687
TCGA-EP-A3JL-01,-0.7044404176695686
TCGA-73-7498-01,-0.9798245874771481
TCGA-SY-A9G0-01,-2.334884658666588
TCGA-FB-AAPP-01,-0.46724931169819717
TCGA-UC-A7PI-01,-2.6730627922441563
TCGA-E9-A1R3-01,-2.5638092366158505
TCGA-E2-A1IN-01,0.39290945547001843
TCGA-FC-A6HD-01,-2.892302744237729
TCGA-75-6214-01,13.88346738896953
TCGA-93-7348-01,-0.7962228715763865
TCGA-XE-AANJ-01,-3.4561709218932606
TCGA-A4-7734-01,-2.7841892545401894
TCGA-A6-5664-01,-1.6655725651961313
TCGA-AZ-5407-01,-1.3224499868005326
TCGA-CD-A4MJ-01,9.617997285966258
TCGA-97-8174-01,-0.8156491454635
TCGA-WB-A80N-01,-3.4561709218932606
TCGA-CJ-4640-01,-1.8599719019589482
TCGA-A2-A25E-01,-3.0899757344602232
TCGA-DG-A2KL-01,-1.4317110720597779
TCGA-HU-A4H3-01,13.372963801209952
TCGA-DB-5273-01,-2.753180089802228
TCGA-ET-A3DO-01,-2.6325291809019196
TCGA-BT-A2LD-01,1.5241761322415954
TCGA-CJ-6033-01,-1.9900339319427727
TCGA-DK-A1AC-01,12.188095218760036
TCGA-55-8620-01,9.014688405760772
TCGA-CZ-5468-01,-1.4834432468887264
TCGA-EJ-5499-01,-2.575800367223471
TCGA-DD-AAD1-01,0.8629443866754926
TCGA-2J-AABU-01,-2.264451316492671
TCGA-YS-A95B-01,-3.1490617985448575
TCGA-CN-A6V6-01,-1.6815435035145296
TCGA-EW-A1IY-01,-3.2899804341332
TCGA-B6-A0X4-01,-2.2357818083675522
TCGA-D8-A1XQ-01,11.642438068826502
TCGA-KK-A6DY-01,-2.2569981534706973
TCGA-62-8399-01,10.112349843523797
TCGA-JW-AAVH-01,-0.14612160171456348
TCGA-5U-AB0E-01,-3.299222287424232
TCGA-HT-7470-01,-1.6819163625021019
TCGA-80-5607-01,-0.13382456006768784
TCGA-A2-A0CL-01,-0.9467904793302926
TCGA-3S-AAYX-01,-3.276185348930131
TCGA-KM-8477-01,-3.1296170697215366
TCGA-FG-A4MY-01,-1.4184436586367948
TCGA-2G-AAGP-01,-3.283045303280148
TCGA-C8-A27A-01,-2.4954882674949905
TCGA-B0-5088-01,-2.6094490518205893
TCGA-DD-AADF-01,2.258980845649816
TCGA-B8-5162-01,-1.8062230020800423
TCGA-KU-A6H8-01,-1.7541277244973161
TCGA-CQ-5331-01,1.4830009666877375
TCGA-E9-A1R7-01,-2.7662850223556235
TCGA-FD-A6TD-01,1.2087591877959947
TCGA-DJ-A4UP-01,-3.4561709218932606
TCGA-DK-AA77-01,4.8544998115187665
TCGA-AY-6196-01,2.034989536514648
TCGA-E9-A249-01,-3.043690890706757
TCGA-77-7141-01,12.470468101186583
TCGA-90-7766-01,0.327226682715746
TCGA-HT-8108-01,-1.232415018311637
TCGA-3H-AB3K-01,-3.4561709218932606
TCGA-N5-A4RV-01,-1.4345913558623513
TCGA-B0-5711-01,-3.153840781415174
TCGA-LN-A49L-01,-0.6133977943598495
TCGA-BQ-5883-01,-3.076532157828065
TCGA-49-AAR2-01,5.9411176044241705
TCGA-XF-A8HC-01,-1.3005930347666363
TCGA-DB-A4XE-01,-2.7399429142199128
TCGA-CH-5764-01,-2.3718311611897582
TCGA-BA-A6D8-01,0.8184543556397667
TCGA-BH-A1F5-01,-2.8380959227442863
TCGA-3A-A9IS-01,-2.890780688314587
TCGA-43-2581-01,15.328205844135189
TCGA-HT-A4DS-01,-2.3150403576344014
TCGA-PQ-A6FN-01,-1.215743085575282
TCGA-DX-A6YR-01,-1.5785564977004833
TCGA-B3-A6W5-01,-3.4561709218932606
TCGA-DJ-A4UT-01,-2.5509826888589537
TCGA-XF-A9SL-01,-1.5766001506885317
TCGA-D5-6920-01,-1.0301125548297922
TCGA-DD-AAE3-01,0.30426031358802486
TCGA-CG-4477-01,0.7598821654231254
TCGA-B8-4151-01,-2.443787149209142
TCGA-55-6543-01,-2.9692158404500546
TCGA-JY-A93F-01,-0.5750303238529801
TCGA-QT-A5XP-01,-3.0597773161375112
TCGA-W2-A7HF-01,-3.206980004103086
TCGA-2Z-A9J5-01,-0.9458426288724723
TCGA-DU-8158-01,-1.834585313948738
TCGA-HT-7474-01,-1.328586333138407
TCGA-2J-AABF-01,-1.1815224107351059
TCGA-G9-6363-01,-1.843309982186695
TCGA-49-4501-01,-2.8027261774993453
TCGA-78-7156-01,2.942420083694071
TCGA-ZG-A9L2-01,-3.1995359091077273
TCGA-DH-5143-01,-2.5105877404468053
TCGA-CV-A461-01,8.387777400885389
TCGA-EO-A1Y7-01,-1.7704784752484561
TCGA-2X-A9D6-01,-2.8043578734170085
TCGA-IA-A40X-01,-3.2150494817962145
TCGA-VN-A88L-01,-2.8054829255627585
TCGA-TQ-A7RJ-01,-2.028347816502393
TCGA-RC-A6M4-01,-0.5780013589335687
TCGA-G7-6789-01,-3.388903206918937
TCGA-GC-A6I1-01,1.2574945582069748
TCGA-FD-A5BX-01,3.171597038682384
TCGA-G9-6498-01,-2.9417828497074736
TCGA-BB-8596-01,-1.057757445202484
TCGA-G4-6297-01,-0.4107614783155698
TCGA-G3-A7M7-01,-2.35794611745354
TCGA-62-A46S-01,-0.304512559913084
TCGA-2J-AABT-01,-1.4570945736633345
TCGA-BT-A20V-01,-1.8402993178350548
TCGA-85-8354-01,2.4494596943342692
TCGA-FD-A6TA-01,0.34089620791019043
TCGA-LN-A7HZ-01,0.22762494873545744
TCGA-AC-A5XU-01,-2.5058632720059832
TCGA-EJ-5496-01,-1.9393394503734298
TCGA-MH-A561-01,-1.2833817438587773
TCGA-E8-A44K-01,-3.3869082808926256
TCGA-KK-A8IA-01,-2.2082291382096866
TCGA-OR-A5JA-01,6.061332511252622
TCGA-CC-A3MB-01,0.276144261396344
TCGA-49-AARQ-01,12.134328295060378
TCGA-13-1477-01,0.9896070762111822
TCGA-Q2-A5QZ-01,-1.7630887328354168
TCGA-EJ-5509-01,-2.995397033967333
TCGA-AN-A0XL-01,-2.7407382471342867
TCGA-BQ-5892-01,-2.3518861596272687
TCGA-L5-A8NU-01,-1.6993577673810016
TCGA-V1-A9OF-01,-3.0904343897696194
TCGA-S9-A7QY-01,-2.6673326330093534
TCGA-EL-A3CM-01,-3.3869082808926256
TCGA-DB-A4XA-01,-2.0938208451252676
TCGA-XR-A8TG-01,-0.7724423584845452
TCGA-G7-6797-01,-3.03686744636987
TCGA-63-A5MW-01,9.260551174724455
TCGA-XA-A8JR-01,-2.9802258843738585
TCGA-28-5213-01,-1.048290657128402
TCGA-VQ-A92D-01,-0.14852131165568033
TCGA-B1-A656-01,-2.1604989792916784
TCGA-GV-A3JW-01,-2.440151141763901
TCGA-P5-A731-01,-2.6330622697942094
TCGA-A2-A0YC-01,-2.933829761026099
TCGA-N8-A4PN-01,0.013755038164382853
TCGA-GM-A2DC-01,-3.4561709218932606
TCGA-93-A4JN-01,0.4636372319707981
TCGA-E1-A7YE-01,-0.582009572448843
TCGA-Q1-A5R1-01,-2.706798536877901
TCGA-N5-A4RN-01,-1.5224783871885592
TCGA-A2-A3XT-01,-0.11375221109318781
TCGA-FG-A710-01,-2.9939085844246858
TCGA-DJ-A1QI-01,-3.3869082808926256
TCGA-OR-A5J5-01,2.6840751939685963
TCGA-XU-AAY0-01,-3.249637600740594
TCGA-HT-8010-01,-2.996121423621691
TCGA-BQ-7050-01,-3.280343676279779
TCGA-2H-A9GR-01,6.004071965927986
TCGA-CD-8534-01,-1.310322423503322
TCGA-60-2708-01,1.8130805876476601
TCGA-DU-7299-01,-2.2583667662172253
TCGA-HC-7821-01,-2.008236676756065
TCGA-KS-A4ID-01,-3.4561709218932606
TCGA-B8-A54J-01,-2.752227258306737
TCGA-BR-4257-01,13.568631904832781
TCGA-A2-A0YT-01,0.5736213291040531
TCGA-91-6847-01,-1.6820538697093375
TCGA-DB-5270-01,-2.212812755939266
TCGA-KC-A7F6-01,-1.660708996008571
TCGA-FE-A3PC-01,-3.019537416944865
TCGA-CF-A1HS-01,2.9493066256221225
TCGA-14-0789-01,-1.6249060806459297
TCGA-EP-A2KB-01,-2.233372707777493
TCGA-25-1319-01,-2.0690675496774285
TCGA-22-4593-01,0.44097958307651336
TCGA-HE-A5NL-01,-2.3170074910791243
TCGA-55-6642-01,-0.35154149750464014
TCGA-34-5240-01,2.09007504407801
TCGA-M7-A721-01,-3.2581591455922676
TCGA-D7-8579-01,1.406839715563721
TCGA-UZ-A9PR-01,-2.3384681344223357
TCGA-CU-A5W6-01,0.42707580814962603
TCGA-CG-4443-01,-1.3649254737016863
TCGA-ZQ-A9CR-01,2.0434245755590794
TCGA-A4-A772-01,-2.9999914452772445
TCGA-DX-A3UF-01,-2.4156823907112246
TCGA-33-6737-01,10.103671253100238
TCGA-CV-7180-01,-1.735241439761156
TCGA-KT-A74X-01,-3.3557404101164123
TCGA-BH-A1EO-01,-2.244706507536528
TCGA-DB-A75L-01,-1.6901030180953702
TCGA-E2-A107-01,-3.4561709218932606
TCGA-EK-A2PL-01,0.48755994447719636
TCGA-55-8203-01,8.348644115531677
TCGA-A6-2686-01,25.8955601447019
TCGA-T1-A6J8-01,-0.6336447641068266
TCGA-DX-A8BG-01,-1.6905698971578142
TCGA-KB-A93H-01,2.9482101056648506
TCGA-CV-7416-01,-2.3945208800409965
TCGA-SH-A9CT-01,-2.895874656383591
TCGA-OR-A5JZ-01,-2.859711244488318
TCGA-BA-A6DL-01,-1.294777602653623
TCGA-90-A4ED-01,22.817260103501663
TCGA-XJ-A83G-01,-2.6738015507649306
TCGA-MB-A5Y8-01,-3.2477096143982362
TCGA-FD-A6TC-01,10.799805243144913
TCGA-GC-A3I6-01,1.5378529400691145
TCGA-DX-A48J-01,-2.476468936682136
TCGA-66-2771-01,6.328733480344535
TCGA-XE-AAOJ-01,-2.8326640584958516
TCGA-DM-A28F-01,3.6769616548477266
TCGA-VR-A8EP-01,0.199827061432337
TCGA-HT-A616-01,-2.297968035307564
TCGA-V1-A8MJ-01,-1.9403530193752159
TCGA-HT-A74K-01,-2.543072495351027
TCGA-P7-A5NY-01,-3.157625774805982
TCGA-A2-A04W-01,0.3612149178860645
TCGA-94-A5I4-01,2.223389768699587
TCGA-CV-7090-01,-2.445324527261629
TCGA-85-A53L-01,5.265994184895318
TCGA-LD-A74U-01,0.5542114355551205
TCGA-WY-A85C-01,-2.082998784116572
TCGA-FG-8188-01,-1.3089720635402888
TCGA-CD-5801-01,9.174239642326553
TCGA-V1-A8X3-01,-2.4389490049016787
TCGA-N6-A4V9-01,-2.806551530391943
TCGA-MK-A4N7-01,-2.7384524095675262
TCGA-W2-A7HA-01,-3.4561709218932606
TCGA-BH-A0RX-01,-2.3112362997102
TCGA-HZ-A77Q-01,-1.7861267552217857
TCGA-Q1-A6DW-01,-1.5572825855040435
TCGA-FF-8061-01,-1.000617167079933
TCGA-C5-A2M1-01,-1.7869799658764096
TCGA-BH-A0DV-01,-2.9772024030959434
TCGA-R6-A8W8-01,0.8661356437121317
TCGA-CW-6093-01,-0.08530616280902933
TCGA-R2-A69V-01,-2.448060687438016
TCGA-22-4594-01,6.863290315755699
TCGA-44-7670-01,19.093758213268647
TCGA-AK-3456-01,-2.635264401028812
TCGA-CA-5256-01,-1.0637724966610758
TCGA-3G-AB0Q-01,-2.9804509505045953
TCGA-BA-A8YP-01,0.13775236774635893
TCGA-CV-7421-01,-1.260723431840933
TCGA-L5-A8NQ-01,1.594083843351571
TCGA-DU-A6S7-01,-2.568710186767402
TCGA-MP-A4TJ-01,-1.1884892520241728
TCGA-DW-7838-01,-1.1910030256616184
TCGA-XM-A8RH-01,-3.273940244739259
TCGA-KN-8419-01,-3.4561709218932606
TCGA-CV-7255-01,0.9137604613881147
TCGA-3B-A9I3-01,-1.9304069320343025
TCGA-FD-A6TH-01,1.598885522221324
TCGA-09-2044-01,-0.852075003157297
TCGA-WK-A8Y0-01,-1.1469376932706958
TCGA-IB-AAUP-01,-1.903434336792171
TCGA-RW-A67V-01,-2.1953700972831567
TCGA-D7-8572-01,1.3787365769965745
TCGA-GM-A2DO-01,-0.20378434027476663
TCGA-60-2721-01,1.411886207677923
TCGA-TP-A8TT-01,-2.982808000269221
TCGA-CJ-4638-01,-0.3327006246742645
TCGA-DD-A73G-01,-1.0099290352043733
TCGA-MB-A5Y9-01,-2.8790749388342736
TCGA-K4-A83P-01,2.194877382276252
TCGA-B8-4148-01,-2.7726649529411342
TCGA-A2-A0T1-01,-2.845909520635516
TCGA-BT-A20N-01,3.311832321050039
TCGA-FB-AAPS-01,-1.1725206916809308
TCGA-CG-5722-01,-0.28717395917179667
TCGA-38-6178-01,0.4446122031662649
TCGA-OR-A5JI-01,-3.4561709218932606
TCGA-85-8052-01,1.6436696766835766
TCGA-KV-A6GD-01,-2.7622003191643727
TCGA-43-3920-01,4.429564730819156
TCGA-B1-A655-01,-0.5653362614448258
TCGA-BH-A1ET-01,-2.696805342734799
TCGA-BH-A0EI-01,-3.283484333785332
TCGA-AZ-6608-01,2.3318019154696135
TCGA-V4-A9EA-01,-3.295636566668269
TCGA-B5-A3FD-01,-0.7399734170716208
TCGA-IB-7651-01,90.68159963432429
TCGA-DU-7294-01,-3.062990253146562
TCGA-E2-A15J-01,-2.7257919635091343
TCGA-22-1000-01,-0.6320682370657331
TCGA-BP-5187-01,-2.981782917050088
TCGA-L5-A8NF-01,-0.19650525057744167
TCGA-A7-A26H-01,-1.2902062811967574
TCGA-86-8074-01,-1.3326212742941828
TCGA-CW-6097-01,-3.0091519136825773
TCGA-B3-8121-01,-2.8503133645584753
TCGA-DB-5274-01,-3.3557404101164123
TCGA-52-7812-01,2.7739558916846723
TCGA-AG-3591-01,-0.17868690355353906
TCGA-DD-AAEB-01,-0.5535590845161379
TCGA-MB-A8JL-01,-2.3413375193649166
TCGA-BP-5192-01,-2.569706496899757
TCGA-QC-A6FX-01,-1.7537639401450582
TCGA-EJ-5522-01,-3.307281735401197
TCGA-E2-A1IL-01,-2.617410567181335
TCGA-CC-5263-01,-0.4228218460173928
TCGA-BR-8380-01,-1.6342694419698585
TCGA-55-8616-01,9.341077422499724
TCGA-EA-A5ZF-01,-1.6692205121235038
TCGA-B5-A11R-01,8.865875879033691
TCGA-28-5209-01,-0.8404332010363031
TCGA-C8-A27B-01,-0.31495163975454626
TCGA-BR-7851-01,16.501800208483278
TCGA-97-A4M0-01,4.830312396240604
TCGA-CV-6959-01,-1.0842233905973027
TCGA-HT-7604-01,-0.3031563048397814
TCGA-EL-A3ZR-01,-2.973093694476786
TCGA-D8-A4Z1-01,-3.1474796481651124
TCGA-49-6767-01,6.974546997921914
TCGA-BA-4078-01,10.345528209707446
TCGA-FU-A23L-01,0.24566914136049284
TCGA-TM-A84F-01,-2.5182450374616114
TCGA-YL-A8SA-01,-3.0840588966411664
TCGA-UY-A9PB-01,8.007869025302723
TCGA-WB-A81N-01,-3.4561709218932606
TCGA-D7-6518-01,-1.3130233966146512
TCGA-FE-A3PD-01,-3.2820982569031223
TCGA-UB-A7MC-01,-1.257168365332673
TCGA-CG-4440-01,1.6774769352652854
TCGA-XE-A8H1-01,-3.4561709218932606
TCGA-AG-4022-01,0.2877017585990961
TCGA-ED-A8O6-01,-1.930970429363444
TCGA-A3-3373-01,-3.1570255965635075
TCGA-BJ-A18Y-01,-3.4561709218932606
TCGA-B7-A5TN-01,-0.11637597216024136
TCGA-DB-A64O-01,-2.72033006907005
TCGA-AJ-A3EJ-01,-1.6266975430124042
TCGA-HT-7884-01,-1.9094994823800204
TCGA-E9-A1RC-01,-1.33473606695911
TCGA-DJ-A3V9-01,-3.1795833767487762
TCGA-A2-A04N-01,-2.059657768700282
TCGA-55-1595-01,5.655047584346938
TCGA-ZG-A9L9-01,-3.1087172925002817
TCGA-BH-A8FY-01,-1.2307858004345569
TCGA-CI-6621-01,1.3106024454990293
TCGA-5P-A9K2-01,-2.3555336123561217
TCGA-E7-A4IJ-01,5.852541422034633
TCGA-DK-A3IL-01,1.6932679166062825
TCGA-D7-6527-01,4.777170109412385
TCGA-CV-7415-01,-0.04985714253856215
TCGA-22-5491-01,6.260161221895535
TCGA-L7-A6VZ-01,2.110004722830689
TCGA-CJ-4637-01,-1.7513002053570021
TCGA-EJ-A46H-01,-3.4561709218932606
TCGA-BH-A5J0-01,-0.5979566619594546
TCGA-S9-A6WE-01,-3.2131981377943313
TCGA-QQ-A8VF-01,8.771896451412358
TCGA-Y6-A8TL-01,-3.4561709218932606
TCGA-ZN-A9VO-01,-3.18144599846649
TCGA-QH-A6CY-01,-3.1592374058104316
TCGA-2J-AABE-01,-3.160485338468445
TCGA-AX-A3G4-01,-0.4820556169948253
TCGA-70-6722-01,6.063691760534959
TCGA-CZ-5465-01,0.3031241994583294
TCGA-S9-A6WM-01,-1.8591598076857963
TCGA-B9-4115-01,-3.2222852692677244
TCGA-FY-A3RA-01,-3.3869082808926256
TCGA-SX-A7SS-01,-0.14369308952843057
TCGA-4K-AA1I-01,-3.1563669363542775
TCGA-21-1070-01,10.244582116282734
TCGA-28-5218-01,-2.523358723756419
TCGA-MI-A75E-01,-0.7950402346300494
TCGA-W6-AA0S-01,-2.283151950202312
TCGA-VQ-AA69-01,-1.1103484306379476
TCGA-HC-7233-01,-2.6232736669038865
TCGA-BP-5199-01,-1.732330637923393
TCGA-CQ-6227-01,-2.8235431505335256
TCGA-LK-A4NZ-01,-1.3293290040729773
TCGA-HT-A5RA-01,-2.729694608330972
TCGA-LN-A4MR-01,1.2874887113363083
TCGA-BR-6706-01,3.1903088891386124
TCGA-49-AARR-01,-3.4561709218932606
TCGA-85-8276-01,4.812276401645055
TCGA-MP-A4T9-01,-2.7335403442164665
TCGA-LN-A49O-01,-1.2840333020490895
TCGA-BH-A18I-01,-2.431515328949052
TCGA-NC-A5HT-01,5.870312219508305
TCGA-QH-A6CV-01,-2.7109241292004485
TCGA-XR-A8TD-01,-2.0827317197142814
TCGA-CR-7365-01,0.8876446856110852
TCGA-CH-5744-01,-2.749981936117307
TCGA-OR-A5LA-01,-3.2516121380955147
TCGA-QT-A5XL-01,-3.4561709218932606
TCGA-DE-A69K-01,-3.2831769670857045
TCGA-G4-6306-01,-0.5863438308939116
TCGA-VM-A8CE-01,-2.2637061851191893
TCGA-CG-5719-01,-0.4626425245938292
TCGA-BB-4224-01,-0.33074355574140696
TCGA-ZF-AA51-01,8.822033866361629
TCGA-TS-A8AY-01,-1.985121549098515
TCGA-CJ-5676-01,-1.622295846586669
TCGA-PK-A5HA-01,-1.4363557291419924
TCGA-DJ-A3UU-01,-3.3869082808926256
TCGA-DX-A8BZ-01,-2.939719648541689
TCGA-56-8625-01,3.370384704234964
TCGA-60-2703-01,4.167367685797685
TCGA-S7-A7X1-01,-2.380139365808769
TCGA-DD-A3A7-01,-1.0378598632661988
TCGA-NC-A5HH-01,4.9871869657887835
TCGA-B0-4710-01,-1.0539382166744142
TCGA-BA-5555-01,1.3716076715459242
TCGA-VQ-A91U-01,0.5331724704694203
TCGA-E9-A1RH-01,-0.49433553466288127
TCGA-CR-6488-01,-3.4561709218932606
TCGA-V1-A9OA-01,-3.4561709218932606
TCGA-L6-A4EP-01,-3.1789928191132124
TCGA-AG-3731-01,0.6559640426774689
TCGA-VP-A87J-01,-1.7671366727037245
TCGA-W5-AA2W-01,-2.5629061250972343
TCGA-GM-A2DH-01,1.34353798589924
TCGA-HV-A5A3-01,-2.269125896746269
TCGA-60-2722-01,6.986506602602705
TCGA-Y8-A8RY-01,-2.3368274566165086
TCGA-EM-A2CP-01,-3.4561709218932606
TCGA-IN-A6RS-01,0.62201691939871
TCGA-EJ-7321-01,-2.292240817750777
TCGA-PL-A8LY-01,-3.4561709218932606
TCGA-LN-A49X-01,-2.4924926809400043
TCGA-A3-3347-01,-2.0714164403410833
TCGA-44-6147-01,0.48833859207810015
TCGA-DY-A1DF-01,1.7013824890161289
TCGA-EY-A54A-01,0.4519673785376864
TCGA-DJ-A3VB-01,-3.1625450144560006
TCGA-NA-A4QX-01,-1.355563420356657
TCGA-OL-A5RW-01,0.5300792231978364
TCGA-FX-A3NJ-01,-3.4561709218932606
TCGA-BH-A18M-01,-3.0880593556297304
TCGA-86-8073-01,27.10528063681079
TCGA-E2-A14R-01,-0.8728171085976126
TCGA-EK-A2H1-01,-2.3713494741274848
TCGA-LP-A4AU-01,-2.514080549748373
TCGA-MN-A4N4-01,29.15382806737779
TCGA-EM-A2CT-01,-3.4561709218932606
TCGA-VS-A9U7-01,-1.5702690683182647
TCGA-DU-5852-01,-2.37138982009893
TCGA-D5-6922-01,0.6256854889796002
TCGA-DD-AACP-01,1.1404447792784347
TCGA-EJ-5521-01,-1.0316406063200982
TCGA-EI-6917-01,50.91132114671055
TCGA-DJ-A3UQ-01,-3.3869082808926256
TCGA-EO-A3L0-01,-1.1964104483816518
TCGA-P5-A72U-01,-2.3113942052086243
TCGA-EM-A3AI-01,-1.446296817047176
TCGA-BB-A5HU-01,3.001504486364272
TCGA-CK-5916-01,19.93102252268604
TCGA-33-4582-01,3.3788541942275567
TCGA-A1-A0SN-01,-0.9926468692243746
TCGA-CV-7434-01,-1.6742323243790365
TCGA-E7-A7PW-01,-0.23782463755281627
TCGA-DX-A3U5-01,-1.8829600468361138
TCGA-28-2514-01,-2.899738480635267
TCGA-06-5859-01,-3.038650243124589
TCGA-KK-A7AU-01,-2.5247636390085613
TCGA-97-A4M3-01,0.9852434580754433
TCGA-DB-A75K-01,-1.3195509484515549
TCGA-5P-A9JY-01,-0.8722719048663677
TCGA-86-7714-01,-1.512522344508618
TCGA-G3-A25T-01,-1.6272487602499288
TCGA-FY-A40K-01,-3.3869082808926256
TCGA-49-4487-01,7.031519851996011
TCGA-IQ-7632-01,-1.4521816930459874
TCGA-VQ-A8PC-01,3.2297532817251313
TCGA-OR-A5JQ-01,-3.2858438961548946
TCGA-EL-A3D6-01,-2.395981554927773
TCGA-78-7542-01,6.582331861562259
TCGA-VD-AA8Q-01,-3.0416043589272936
TCGA-B8-5164-01,-2.440373524606958
TCGA-BH-A18F-01,-1.3072666991833015
TCGA-85-8666-01,4.7198487994400935
TCGA-FD-A62P-01,2.545578937402328
TCGA-95-A4VK-01,1.9585730527571528
TCGA-3B-A9HS-01,-2.6296748010583073
TCGA-2Y-A9GY-01,-1.3062542531960342
TCGA-HD-8635-01,1.8634402038850018
TCGA-CR-7399-01,5.663205548605325
TCGA-DM-A288-01,-1.230342469026442
TCGA-55-7994-01,23.413061706491295
TCGA-DD-AACG-01,-1.5273182787987865
TCGA-CZ-4864-01,-2.1465692247129766
TCGA-B0-5703-01,-0.08749654446823181
TCGA-DE-A4MA-01,-3.3869082808926256
TCGA-XU-AAXZ-01,-3.4561709218932606
TCGA-DU-6410-01,-2.714515198012829
TCGA-CV-7103-01,-1.835007808980289
TCGA-CN-4741-01,-1.0280750489298212
TCGA-GV-A40G-01,1.9038218170469023
TCGA-HC-7744-01,-1.7092726981323185
TCGA-AR-A2LM-01,-3.2604931736940586
TCGA-E2-A10C-01,5.191445693032711
TCGA-VQ-AA6G-01,0.8506259862492487
TCGA-WK-A8XT-01,-1.7863264952864915
TCGA-OR-A5JE-01,-1.1429633268294879
TCGA-S7-A7WV-01,-3.1707973409290413
TCGA-E8-A417-01,-1.6332066177175402
TCGA-49-6742-01,2.296365818745247
TCGA-YU-AA4L-01,-2.474395904935202
TCGA-GD-A2C5-01,2.3502970610631038
TCGA-BP-4164-01,-2.344083412595508
TCGA-A5-A2K3-01,13.889311380811268
TCGA-MP-A4T6-01,0.04963310226241944
TCGA-AR-A0TW-01,-1.9924643017545605
TCGA-LN-A49K-01,-1.5047700763722796
TCGA-55-8506-01,20.71047588823192
TCGA-CR-6487-01,1.0718777137604383
TCGA-BA-A6DG-01,-2.394468775455756
TCGA-28-2509-01,-1.0410480632600232
TCGA-QH-A65Z-01,-3.066659859705909
TCGA-T2-A6WZ-01,0.12527883274128226
TCGA-CH-5740-01,-2.9697825168637544
TCGA-MP-A4TA-01,7.684955902027776
TCGA-P4-AAVL-01,-2.1236227986738565
TCGA-BH-A0W5-01,-2.817505242234304
TCGA-YR-A95A-01,-3.2063412550295323
TCGA-J9-A52C-01,2.8552114957632466
TCGA-WW-A8ZI-01,-2.507355707620231
TCGA-AR-A24K-01,-2.2271953512466123
TCGA-CV-A6JU-01,0.5634081086584485
TCGA-14-1825-01,-2.537983129259089
TCGA-KL-8326-01,-2.111589559712767
TCGA-C5-A2LS-01,-2.7392859755066667
TCGA-AH-6644-01,0.3616996780349419
TCGA-KO-8406-01,-2.9891639534525867
TCGA-BP-4964-01,-0.03831304418174785
TCGA-UD-AAC4-01,-1.9644285477635857
TCGA-S9-A7IY-01,-2.4718227396006287
TCGA-YY-A8LH-01,0.3782645433793465
TCGA-VQ-A8P8-01,0.32492439565897263
TCGA-68-7757-01,6.292157479265511
TCGA-GU-AATO-01,3.5383438896677846
TCGA-T3-A92M-01,3.4810021260862447
TCGA-EM-A2P2-01,-2.9713174380000558
TCGA-55-8091-01,-1.7159765104380251
TCGA-P5-A781-01,-3.2474614292221395
TCGA-CV-7178-01,-0.7658212303635304
TCGA-92-8065-01,2.152586749403962
TCGA-60-2726-01,4.483486377450961
TCGA-A4-8310-01,-1.9354797575619984
TCGA-3E-AAAY-01,-2.524888670622885
TCGA-DD-A1EJ-01,-0.2795317004279133
TCGA-BT-A3PK-01,2.8921137559825323
TCGA-BC-A10W-01,-1.1807615707423944
TCGA-LN-A49P-01,-0.7545571244977121
TCGA-BP-4976-01,-1.458243000081212
TCGA-D8-A1XW-01,-1.1739958120893417
TCGA-DX-A2J0-01,-2.983234060085523
TCGA-E8-A418-01,-2.7558080679532746
TCGA-F5-6465-01,0.08156779979917564
TCGA-91-6828-01,3.118295768587136
TCGA-2Y-A9H5-01,-0.7635503873128026
TCGA-PL-A8LZ-01,-1.9060577515080745
TCGA-BR-8060-01,3.7843297352913616
TCGA-LL-A5YP-01,-1.5030763605395232
TCGA-DX-A6B7-01,-2.4350463166557734
TCGA-K4-A54R-01,13.981444642901778
TCGA-MA-AA3Y-01,0.4356236141642211
TCGA-MQ-A4LP-01,-2.777466913789472
TCGA-2Z-A9J8-01,-3.0926242583726715
TCGA-K4-A5RI-01,0.7674650134668239
TCGA-XU-A931-01,-3.0188217176941525
TCGA-AC-A2BK-01,-1.2426772758491116
TCGA-MK-A4N9-01,-3.0757021243560123
TCGA-UT-A88E-01,-1.0471614900150026
TCGA-AJ-A6NU-01,-3.040127156520931
TCGA-39-5021-01,1.1422436224358166
TCGA-CN-6010-01,-0.3496453048813091
TCGA-34-5929-01,3.323769601030797
TCGA-AC-A7VB-01,-3.225097681247471
TCGA-N9-A4Q8-01,-2.493248835370987
TCGA-EJ-A7NM-01,-2.8634275582048727
TCGA-VP-A87E-01,-3.233398325494155
TCGA-BP-5173-01,-0.4749071324360871
TCGA-52-7809-01,5.946993828781222
TCGA-DX-A6B8-01,-1.8111507577241974
