,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16,Factor17,Factor18
SNORD65|ENSG00000238936.1,-0.0072208356012900725,0.16478168674432636,0.01542349262991621,-6.513471790381442e-05,0.011261895160941693,0.0007755359711716759,0.019558094843306784,-0.0779565445114807,-0.03491846335886042,0.2234087937712112,-0.0003813103668865696,0.025442832530360775,0.010521652591080727,5.69603921316017e-05,0.00950898821043049,-0.0002289543036755769,-0.0036690014843515804,0.018725202088873127
PLAT,7.220833854685904e-05,0.15866328604247543,0.022560765078635612,0.0034169960811904,0.007611484327589832,0.0012569923478941798,0.02131139063440478,-0.07744911958331609,-0.035924855629179776,0.2183030449950838,-0.0027800088402091688,0.025820741047028913,0.0008613295633706944,0.00018525608785411666,0.010564517116630343,-0.0035596773235907963,0.00015161680337081026,0.020939936318633005
ERICH1,-0.1424592055603333,0.20985601083909325,-0.026204211508208272,0.006863129000218948,5.126652045368306e-06,0.0031208790131420625,0.0012534413868419937,0.01100799222092089,0.0004469145573973884,-0.035928455541911576,0.005791910240077807,0.0015779388236078237,0.007969513850162964,-0.015975790788518192,0.0009875759347886567,0.012352657595913655,0.00045941241091248684,0.04261233779546506
FBXO25,-0.14212640047941116,0.20989596470363656,-0.02586117218599008,0.00689657930042372,2.3826065424253074e-07,0.0038416347881217706,0.0012765200236964204,0.010567755776528175,0.0010672240391907865,-0.03611488145307717,0.006463426394989404,0.0015187012023468922,0.007372774257748014,-0.01563040711420875,0.0012753215890481675,0.01265111795958084,0.0005191692532712665,0.042029499082146586
OR4F21,-0.14212640047941116,0.20989596470363656,-0.02586117218599008,0.00689657930042372,2.3826065424253074e-07,0.0038416347881217706,0.0012765200236964204,0.010567755776528175,0.0010672240391907865,-0.03611488145307717,0.006463426394989404,0.0015187012023468922,0.007372774257748014,-0.01563040711420875,0.0012753215890481675,0.01265111795958084,0.0005191692532712665,0.042029499082146586
RPL23AP53,-0.14212640047941116,0.20989596470363656,-0.02586117218599008,0.00689657930042372,2.3826065424253074e-07,0.0038416347881217706,0.0012765200236964204,0.010567755776528175,0.0010672240391907865,-0.03611488145307717,0.006463426394989404,0.0015187012023468922,0.007372774257748014,-0.01563040711420875,0.0012753215890481675,0.01265111795958084,0.0005191692532712665,0.042029499082146586
TDRP,-0.14212640047941116,0.20989596470363656,-0.02586117218599008,0.00689657930042372,2.3826065424253074e-07,0.0038416347881217706,0.0012765200236964204,0.010567755776528175,0.0010672240391907865,-0.03611488145307717,0.006463426394989404,0.0015187012023468922,0.007372774257748014,-0.01563040711420875,0.0012753215890481675,0.01265111795958084,0.0005191692532712665,0.042029499082146586
ZNF596,-0.14212640047941116,0.20989596470363656,-0.02586117218599008,0.00689657930042372,2.3826065424253074e-07,0.0038416347881217706,0.0012765200236964204,0.010567755776528175,0.0010672240391907865,-0.03611488145307717,0.006463426394989404,0.0015187012023468922,0.007372774257748014,-0.01563040711420875,0.0012753215890481675,0.01265111795958084,0.0005191692532712665,0.042029499082146586
GATA4,-0.1456179280380158,0.22453262747512212,-0.029136866204826452,0.013558511194055363,-1.7973565684176793e-06,-0.00445683541452993,0.006961556592685886,0.023831427014185353,0.009338909835188225,-0.04175478239865683,-0.004632920911162566,0.001992435798723104,-0.005895506828352806,-0.003300108796563233,-0.008120197018300523,0.007309700078404255,0.006182675101410581,0.042988730388120726
IKBKB,-0.00011594673866200723,0.15960793641586044,0.023566222499697344,0.0016624861208022117,0.00719421174010574,0.0017417017978250003,0.020731561480959275,-0.07904532975306222,-0.035236631676623414,0.21572515022222907,-0.002115497554825633,0.024428842005683953,0.000539633190976121,0.0001247605386108414,0.010473445881472195,-0.0017530909857591348,5.4362298999413376e-05,0.02032792166335596
NEIL2,-0.14619018947703377,0.22381934176324383,-0.02926980352900215,0.013231831672955278,3.7596991804638917e-06,-0.004486714645759057,0.006594151728591859,0.023428356562571674,0.009191667410972208,-0.041793874599410974,-0.003863324946638307,0.0025734340158363694,-0.0051990150388002004,-0.003944421884570576,-0.007647245556906281,0.007358698959001691,0.0058376641172133165,0.04229653336369492
SLC20A2,0.00015898313379264194,0.15787745995832364,0.02536041186076479,0.0024705880586184544,0.006873761642218398,0.003134675152987148,0.02010442381419262,-0.07884926809531309,-0.03507622329418042,0.21418127954559626,-0.000484758049739649,0.02433819248780578,0.0005524437037013808,-3.810029321043189e-05,0.012198931900535868,-0.0017278357973919435,-0.0001997751716620734,0.02012760790034484
